# frame  Ti_index  nn_rank  nn_index  nn_symbol  distance_A
266 9 2 8 O 1.8840668777938854
266 9 3 3 O 2.020902273738144
266 9 4 6 O 2.224891233296585
266 10 1 7 O 1.650125752783708
266 10 2 11 O 1.9676615562641864
266 10 3 5 O 1.9747883430889497
266 10 4 12 O 2.000504686322929
267 0 1 8 O 1.7776976683339605
267 0 2 12 O 1.7833190965163805
267 0 3 6 O 1.8968579282592568
267 0 4 14 O 1.914198004387216
267 1 1 3 O 1.8013095236521681
267 1 2 4 O 1.8457740923525823
267 1 3 6 O 1.9359857954024355
267 1 4 14 O 1.9593664792478207
267 2 1 11 O 1.7440521781185332
267 2 2 5 O 1.7598931785764729
267 2 3 4 O 1.9581292092198614
267 2 4 14 O 2.0070129546168856
267 9 1 13 O 1.6264753302770996
267 9 2 8 O 1.8803441174423365
267 9 3 3 O 2.0224188488045693
267 9 4 6 O 2.2256273272944864
267 10 1 7 O 1.6582487750636214
267 10 2 11 O 1.9657125934378097
267 10 3 5 O 1.967683409494525
267 10 4 12 O 2.001042728179486
268 0 1 8 O 1.7770900371112317
268 0 2 12 O 1.7838332321156034
268 0 3 6 O 1.897759204957257
268 0 4 14 O 1.9192277092622436
268 1 1 3 O 1.7984209740769816
268 1 2 4 O 1.8531654000655204
268 1 3 6 O 1.9320851430514132
268 1 4 14 O 1.9526633094315056
268 2 1 11 O 1.74559731897136
268 2 2 5 O 1.763781449046338
268 2 3 4 O 1.96153817194568
268 2 4 14 O 2.009554677036681
268 9 1 13 O 1.627444008253433
268 9 2 8 O 1.8774764978555658
268 9 3 3 O 2.022975531241048
268 9 4 6 O 2.2263649745717795
268 10 1 7 O 1.6643046596101325
268 10 2 5 O 1.961833071390122
268 10 3 11 O 1.9648984706594892
268 10 4 12 O 2.001356040288684
269 0 1 8 O 1.777131677732407
269 0 2 12 O 1.7833611524309931
269 0 3 6 O 1.9002365642203605
269 0 4 14 O 1.9250283114801194
269 1 1 3 O 1.7941666589255303
269 1 2 4 O 1.8616425543052029
269 1 3 6 O 1.927168389113935
269 1 4 14 O 1.9443340762327856
269 2 1 11 O 1.7474255348941197
269 2 2 5 O 1.7674555157061238
269 2 3 4 O 1.9655841370951284
269 2 4 14 O 2.0113803717845116
269 9 1 13 O 1.6279806509906682
269 9 2 8 O 1.8757147970840344
269 9 3 3 O 2.0226789166845043
269 9 4 6 O 2.22579828376248
269 10 1 7 O 1.6714846693882661
269 10 2 5 O 1.9547935952422189
269 10 3 11 O 1.9619992354738571
269 10 4 12 O 2.0008350756621596
270 0 1 8 O 1.7788740821092426
270 0 2 12 O 1.7826011892736975
270 0 3 6 O 1.9016258832904016
270 0 4 14 O 1.9307951729792572
270 1 1 3 O 1.7913260451408615
270 1 2 4 O 1.8691832440935265
270 1 3 6 O 1.92025571213836
270 1 4 14 O 1.9362894928186747
270 2 1 11 O 1.7499959999954284
270 2 2 5 O 1.7708207136805236
270 2 3 4 O 1.9685715633423135
270 2 4 14 O 2.0136501682268446
270 9 1 13 O 1.6271619464576967
270 9 2 8 O 1.8742299752164886
270 9 3 3 O 2.0221837206347004
270 9 4 6 O 2.2261751952620443
270 10 1 7 O 1.675676579773078
270 10 2 5 O 1.9490041046647388
270 10 3 11 O 1.9600798453124304
270 10 4 12 O 2.0014307382470173
271 0 1 8 O 1.7796803083700174
271 0 2 12 O 1.782165536643552
271 0 3 6 O 1.9042691511443441
271 0 4 14 O 1.9364402908429685
271 1 1 3 O 1.7875077622209083
271 1 2 4 O 1.8761146020432762
271 1 3 6 O 1.9143756162258232
271 1 4 14 O 1.9284848975296642
271 2 1 11 O 1.7537722201015729
271 2 2 5 O 1.7735549047041088
271 2 3 4 O 1.9722078997915002
271 2 4 14 O 2.018064914714093
271 9 1 13 O 1.6286307132066495
271 9 2 8 O 1.8738785979886745
271 9 3 3 O 2.0197569160668816
271 9 4 6 O 2.225980682755356
271 10 1 7 O 1.6788525843563513
271 10 2 5 O 1.9435290067297684
271 10 3 11 O 1.9593067651595553
271 10 4 12 O 2.0020302195521427
272 0 1 8 O 1.7810822552594252
272 0 2 12 O 1.7828945566129253
272 0 3 6 O 1.9061369310728966
272 0 4 14 O 1.9422196065326909
272 1 1 3 O 1.783496005041783
272 1 2 4 O 1.8823317985944983
272 1 3 6 O 1.9084250050761755
272 1 4 14 O 1.919745035154408
272 2 1 11 O 1.758059441543431
272 2 2 5 O 1.7769698928231732
272 2 3 4 O 1.9752010024298794
272 2 4 14 O 2.0200804439427653
272 9 1 13 O 1.6269465264722134
272 9 2 8 O 1.8756596173080018
272 9 3 3 O 2.018344123285224
272 9 4 6 O 2.2250521342206793
272 10 1 7 O 1.6811171880627476
272 10 2 5 O 1.9377992672100997
272 10 3 11 O 1.957733638675088
272 10 4 12 O 2.0023313911538216
273 0 1 12 O 1.7828667925563033
273 0 2 8 O 1.7837320426566319
273 0 3 6 O 1.9087833821573363
273 0 4 14 O 1.948004363444805
273 1 1 3 O 1.7787037414926634
273 1 2 4 O 1.887068891164284
273 1 3 6 O 1.9025396185099537
273 1 4 14 O 1.9120946629285906
273 2 1 11 O 1.762350986608513
273 2 2 5 O 1.7797513871324837
273 2 3 4 O 1.9767217811315783
273 2 4 14 O 2.0228628228330265
273 9 1 13 O 1.626413539048418
273 9 2 8 O 1.8783016264700405
273 9 3 3 O 2.0151315093561513
273 9 4 6 O 2.2254170395680895
273 10 1 7 O 1.681308121671932
273 10 2 5 O 1.9333072699392613
273 10 3 11 O 1.9558473866843498
273 10 4 12 O 2.0021441007080383
274 0 1 12 O 1.7814842126721189
274 0 2 8 O 1.785919651048165
274 0 3 6 O 1.912065375451373
274 0 4 14 O 1.9537172262126368
274 1 1 3 O 1.7738943035028891
274 1 2 4 O 1.8918216089261692
274 1 3 6 O 1.8956025427288286
274 1 4 14 O 1.9043849400790795
274 2 1 11 O 1.767501626590482
274 2 2 5 O 1.7807869047137561
274 2 3 4 O 1.9786626796905025
274 2 4 14 O 2.025038518152186
274 9 1 13 O 1.6254685478347466
274 9 2 8 O 1.8814975418532973
274 9 3 3 O 2.010128354110752
274 9 4 6 O 2.225410973281115
274 10 1 7 O 1.679374288239522
274 10 2 5 O 1.9287939236735476
274 10 3 11 O 1.9544457014713916
274 10 4 12 O 2.0035723096509392
275 0 1 12 O 1.7814609173372282
275 0 2 8 O 1.7880810943578593
275 0 3 6 O 1.9139396542211042
275 0 4 14 O 1.9584772145725873
275 1 1 3 O 1.7700974549442186
275 1 2 6 O 1.8896703416204637
275 1 3 4 O 1.8947160737165871
275 1 4 14 O 1.8964060746580622
275 2 1 11 O 1.771801907663495
275 2 2 5 O 1.7830527193552073
275 2 3 4 O 1.9810615841008075
275 2 4 14 O 2.027892008959057
275 9 1 13 O 1.6249144592870113
275 9 2 8 O 1.887097771711895
275 9 3 3 O 2.005741259484882
275 9 4 6 O 2.22502876385902
275 10 1 7 O 1.6768452522519777
275 10 2 5 O 1.924925712852317
275 10 3 11 O 1.9528896538207168
275 10 4 12 O 2.0036970828945178
276 0 1 12 O 1.7809239175214646
276 0 2 8 O 1.791025962960895
276 0 3 6 O 1.9162901659195561
276 0 4 14 O 1.9641598712935766
276 1 1 3 O 1.764324800029745
276 1 2 6 O 1.8827687059222118
276 1 3 14 O 1.8888700325856196
276 1 4 4 O 1.8979831400726406
276 2 1 11 O 1.7776897929616404
276 2 2 5 O 1.784455379100301
276 2 3 4 O 1.9815430855775003
276 2 4 14 O 2.0301539350502464
276 9 1 13 O 1.623401983490226
276 9 2 8 O 1.8921931719568172
276 9 3 3 O 2.0007546076418263
276 9 4 6 O 2.2246530066507004
276 10 1 7 O 1.6718734999993266
276 10 2 5 O 1.9222788559415618
276 10 3 11 O 1.9524922535057596
276 10 4 12 O 2.0038278369161358
277 0 1 12 O 1.7795476953428362
277 0 2 8 O 1.7934862698108396
277 0 3 6 O 1.9186424888446518
277 0 4 14 O 1.9688115704657976
277 1 1 3 O 1.7604800481686804
277 1 2 6 O 1.87684202851492
277 1 3 14 O 1.882034537408918
277 1 4 4 O 1.8993906917746017
277 2 1 11 O 1.7837093373080717
277 2 2 5 O 1.785779661660419
277 2 3 4 O 1.9822706676939958
277 2 4 14 O 2.0338746274045505
277 9 1 13 O 1.6223187109812918
277 9 2 8 O 1.8991956192030353
277 9 3 3 O 1.9947095026594726
277 9 4 6 O 2.224274263664443
277 10 1 7 O 1.6653293968461618
277 10 2 5 O 1.9190208440764784
277 10 3 11 O 1.951098408589377
277 10 4 12 O 2.006125369960711
278 0 1 12 O 1.7793431372278927
278 0 2 8 O 1.7968942651141164
278 0 3 6 O 1.9208427837800781
278 0 4 14 O 1.9724778832727126
278 1 1 3 O 1.756849737456223
278 1 2 6 O 1.8698978581730072
278 1 3 14 O 1.8746717045925667
278 1 4 4 O 1.8996160138301634
278 2 1 5 O 1.785993561018628
278 2 2 11 O 1.7887484451425808
278 2 3 4 O 1.9823753428652204
278 2 4 14 O 2.0369219425397724
278 9 1 13 O 1.6218816233005418
278 9 2 8 O 1.905914478668967
278 9 3 3 O 1.987828211893573
278 9 4 6 O 2.2248267348267823
278 10 1 7 O 1.6595821763323437
278 10 2 5 O 1.9169835680046923
278 10 3 11 O 1.9505512041471764
278 10 4 12 O 2.0062689251443837
279 0 1 12 O 1.7791430521461729
279 0 2 8 O 1.7984318168893703
279 0 3 6 O 1.9230325010253988
279 0 4 14 O 1.9763314499344486
279 1 1 3 O 1.7532238875853823
279 1 2 6 O 1.8629680619914017
279 1 3 14 O 1.8703063920117475
279 1 4 4 O 1.89936094516024
279 2 1 5 O 1.7858740157133146
279 2 2 11 O 1.7941485445748353
279 2 3 4 O 1.981656630196059
279 2 4 14 O 2.0398374935273647
279 9 1 13 O 1.6217043503672302
279 9 2 8 O 1.9129268151186547
279 9 3 3 O 1.981878906492523
279 9 4 6 O 2.2244545398816316
279 10 1 7 O 1.650854324281825
279 10 2 5 O 1.9161490025569514
279 10 3 11 O 1.9493142383925686
279 10 4 12 O 2.0088539021043816
280 0 1 12 O 1.77725265508312
280 0 2 8 O 1.8007503991392033
280 0 3 6 O 1.9252371282519978
280 0 4 14 O 1.979062404271275
280 1 1 3 O 1.7515193404584488
280 1 2 6 O 1.8570164242677016
280 1 3 14 O 1.8632943943456706
280 1 4 4 O 1.8983835228952026
280 2 1 5 O 1.7861186970635519
280 2 2 11 O 1.7999213871722286
280 2 3 4 O 1.979685833661493
280 2 4 14 O 2.0436472298319983
280 9 1 13 O 1.620838054834597
280 9 2 8 O 1.9215569208326877
280 9 3 3 O 1.9736638518248237
280 9 4 6 O 2.224272690116929
280 10 1 7 O 1.6432367449640362
280 10 2 5 O 1.9162518101752704
280 10 3 11 O 1.9497163896320922
280 10 4 12 O 2.0101915331629474
281 0 1 12 O 1.7762212699998838
281 0 2 8 O 1.8043289611376303
281 0 3 6 O 1.9268321151568966
281 0 4 14 O 1.9817663838101605
281 1 1 3 O 1.7497808434201123
281 1 2 6 O 1.8520013498915169
281 1 3 14 O 1.8595303170424513
281 1 4 4 O 1.8958003586875913
281 2 1 5 O 1.7851442518743408
281 2 2 11 O 1.8044727761869945
281 2 3 4 O 1.9790282969174544
281 2 4 14 O 2.0470141670247424
281 9 1 13 O 1.6214518185872808
281 9 2 8 O 1.9293869492665279
281 9 3 3 O 1.9660175482431483
281 9 4 6 O 2.224466452882578
281 10 1 7 O 1.6358829420224417
281 10 2 5 O 1.9157298870143462
281 10 3 11 O 1.9483128598867279
281 10 4 12 O 2.0122887466762815
282 0 1 12 O 1.774346922109653
282 0 2 8 O 1.8060437425488898
282 0 3 6 O 1.9290448413657988
282 0 4 14 O 1.9835768197879304
282 1 1 3 O 1.7493067198178824
282 1 2 6 O 1.8460062296752957
282 1 3 14 O 1.854467578578822
282 1 4 4 O 1.892572059394305
282 2 1 5 O 1.7829453160430915
282 2 2 11 O 1.809756613470441
282 2 3 4 O 1.976296030456976
282 2 4 14 O 2.0506976861546415
282 9 1 13 O 1.6215677599163099
282 9 2 8 O 1.9393478285238057
282 9 3 3 O 1.9588836106313208
282 9 4 6 O 2.224300339432604
282 10 1 7 O 1.6296383034280948
282 10 2 5 O 1.9167018547494548
282 10 3 11 O 1.9478883438226124
282 10 4 12 O 2.014164591089815
283 0 1 12 O 1.7736609033296076
283 0 2 8 O 1.808858479815378
283 0 3 6 O 1.9298551759134672
283 0 4 14 O 1.985245828606624
283 1 1 3 O 1.7504982147948622
283 1 2 6 O 1.8420526593992907
283 1 3 14 O 1.851289280474556
283 1 4 4 O 1.888698493672296
283 2 1 5 O 1.781428078817666
283 2 2 11 O 1.8141854921699712
283 2 3 4 O 1.9735939298650065
283 2 4 14 O 2.0551990171270518
283 9 1 13 O 1.622057335608085
283 9 2 8 O 1.9490913267469023
283 9 3 3 O 1.949875124206676
283 9 4 6 O 2.226012353963922
283 10 1 7 O 1.6232196400980363
283 10 2 5 O 1.9186229436760105
283 10 3 11 O 1.9482569132432201
283 10 4 12 O 2.0162849501000597
284 0 1 12 O 1.771804165250776
284 0 2 8 O 1.8108923214813188
284 0 3 6 O 1.9320758266693365
284 0 4 14 O 1.9861291498792317
284 1 1 3 O 1.752918994135211
284 1 2 6 O 1.8370378330344752
284 1 3 14 O 1.8487206387120798
284 1 4 4 O 1.8836995514147152
284 2 1 5 O 1.7778056699200844
284 2 2 11 O 1.8179947744699376
284 2 3 4 O 1.970922119212223
284 2 4 14 O 2.058051019775749
284 9 1 13 O 1.6228388706214798
284 9 2 3 O 1.94252232934399
284 9 3 8 O 1.9569338261678653
284 9 4 6 O 2.2258670220837544
284 10 1 7 O 1.6189271138627588
284 10 2 5 O 1.9205608555835973
284 10 3 11 O 1.9476544868122787
284 10 4 12 O 2.0171281565631864
285 0 1 12 O 1.7703762312005886
285 0 2 8 O 1.811539952636982
285 0 3 6 O 1.9328957550783745
285 0 4 14 O 1.986035498172175
285 1 1 3 O 1.7572549615807034
285 1 2 6 O 1.8339612863961987
285 1 3 14 O 1.8476160315390207
285 1 4 4 O 1.8782955039077318
285 2 1 5 O 1.7755858188214952
285 2 2 11 O 1.821941272379546
285 2 3 4 O 1.967219611532988
285 2 4 14 O 2.062688052033075
285 9 1 13 O 1.6245100799933498
285 9 2 3 O 1.9343973221652269
285 9 3 8 O 1.9663969589073311
285 9 4 6 O 2.2266768961840873
285 10 1 7 O 1.6169131083642068
285 10 2 5 O 1.9233993345116869
285 10 3 11 O 1.946867740756932
285 10 4 12 O 2.0190465571650393
286 0 1 12 O 1.7696344255240968
286 0 2 8 O 1.8131348543337862
286 0 3 6 O 1.9326424915125922
286 0 4 14 O 1.9848418072985061
286 1 1 3 O 1.7625668781637762
286 1 2 6 O 1.8309224451079296
286 1 3 14 O 1.8456687135019654
286 1 4 4 O 1.8720080128033643
286 2 1 5 O 1.7707410877934697
286 2 2 11 O 1.8244116859963375
286 2 3 4 O 1.9629184904116626
286 2 4 14 O 2.066655752659354
286 9 1 13 O 1.626774415830296
286 9 2 3 O 1.9259623568491675
286 9 3 8 O 1.9755690319500352
286 9 4 6 O 2.2280767491269233
286 10 1 7 O 1.6149269333316603
286 10 2 5 O 1.9271141637173446
286 10 3 11 O 1.9461703419793446
286 10 4 12 O 2.0212609925489584
287 0 1 12 O 1.7669640630188266
287 0 2 8 O 1.8144183641045966
287 0 3 6 O 1.9334745925405898
287 0 4 14 O 1.9837149492807677
287 1 1 3 O 1.768854431546022
287 1 2 6 O 1.8278976995444796
287 1 3 14 O 1.8460522744494532
287 1 4 4 O 1.865080427220231
287 2 1 5 O 1.767095073842944
287 2 2 11 O 1.825895396784821
287 2 3 4 O 1.9588963729610611
287 2 4 14 O 2.070449468110729
287 9 1 13 O 1.6286868944029727
287 9 2 3 O 1.9173820693852335
287 9 3 8 O 1.9850420650454739
287 9 4 6 O 2.2294981498086064
287 10 1 7 O 1.6159959777177668
287 10 2 5 O 1.9309274973442168
287 10 3 11 O 1.9459840698217443
287 10 4 12 O 2.0219342224711467
288 0 1 12 O 1.7651461695848307
288 0 2 8 O 1.8146178661084542
288 0 3 6 O 1.933662586905999
288 0 4 14 O 1.981818356964129
288 1 1 3 O 1.776117394768713
288 1 2 6 O 1.8248454729099668
288 1 3 14 O 1.847880407385716
288 1 4 4 O 1.8585596573691143
288 2 1 5 O 1.7625836150378795
288 2 2 11 O 1.8283801574070966
288 2 3 4 O 1.9546649329232875
288 2 4 14 O 2.074068706672949
288 9 1 13 O 1.6313433115074216
288 9 2 3 O 1.9089719746502303
288 9 3 8 O 1.9934164140991717
288 9 4 6 O 2.2322311708243836
288 10 1 7 O 1.617595128578224
288 10 2 5 O 1.935018862957155
288 10 3 11 O 1.9441772038577143
288 10 4 12 O 2.024186503264953
289 0 1 12 O 1.7648719500292365
289 0 2 8 O 1.8135718899453643
289 0 3 6 O 1.9339040824198082
289 0 4 14 O 1.9788658367863141
289 1 1 3 O 1.7843194781204403
289 1 2 6 O 1.8237239374422873
289 1 3 14 O 1.8488591076661303
289 1 4 4 O 1.8493904401180403
289 2 1 5 O 1.7580270191325273
289 2 2 11 O 1.8298770450497486
289 2 3 4 O 1.9503420212875486
289 2 4 14 O 2.0781648154080563
289 9 1 13 O 1.6328496562758006
289 9 2 3 O 1.9013852844702461
289 9 3 8 O 2.00230691953057
289 9 4 6 O 2.233340771131894
289 10 1 7 O 1.620783452531522
289 10 2 5 O 1.9406035143738145
289 10 3 11 O 1.9441303968612804
289 10 4 12 O 2.0256191646012827
290 0 1 12 O 1.762581629315363
290 0 2 8 O 1.814235651727746
290 0 3 6 O 1.9332226979838614
290 0 4 14 O 1.9749944303718934
290 1 1 3 O 1.792557948854095
290 1 2 6 O 1.8226368261395354
290 1 3 4 O 1.8423303178311972
290 1 4 14 O 1.8513238506539043
290 2 1 5 O 1.754352302133183
290 2 2 11 O 1.8301609218863788
290 2 3 4 O 1.9453858229153416
290 2 4 14 O 2.081079767812853
290 9 1 13 O 1.6352226148142643
290 9 2 3 O 1.8936385610775885
290 9 3 8 O 2.009884325029677
290 9 4 6 O 2.2354315019700337
290 10 1 7 O 1.6255082282166402
290 10 2 11 O 1.9429269157639462
290 10 3 5 O 1.945635628785616
290 10 4 12 O 2.0268561863141645
291 0 1 12 O 1.7619912031562472
291 0 2 8 O 1.8128778226896591
291 0 3 6 O 1.9320388194857783
291 0 4 14 O 1.9720846837800854
291 1 1 3 O 1.801771628148251
291 1 2 6 O 1.8215122837905868
291 1 3 4 O 1.8346454698387915
291 1 4 14 O 1.8551024230483881
291 2 1 5 O 1.7494401961770514
291 2 2 11 O 1.8289748494716926
291 2 3 4 O 1.9411035521063784
291 2 4 14 O 2.08500983211111
291 9 1 13 O 1.635649412313042
291 9 2 3 O 1.8868558503499944
291 9 3 8 O 2.0176761385316526
291 9 4 6 O 2.2384702365678217
291 10 1 7 O 1.6311345744603667
291 10 2 11 O 1.9416830328351742
291 10 3 5 O 1.9509354166655541
291 10 4 12 O 2.027778340943605
292 0 1 12 O 1.7610090857232963
292 0 2 8 O 1.8101173995075566
292 0 3 6 O 1.9315410945667193
292 0 4 14 O 1.9663216929078517
292 1 1 3 O 1.8119605404092
292 1 2 6 O 1.8214406386154889
292 1 3 4 O 1.8262425906762771
292 1 4 14 O 1.8590255511961098
292 2 1 5 O 1.7445354682550882
292 2 2 11 O 1.8286667274273898
292 2 3 4 O 1.9362357810969202
292 2 4 14 O 2.0890449971218907
292 9 1 13 O 1.6383192607059223
292 9 2 3 O 1.880081647163229
292 9 3 8 O 2.0243808930139604
292 9 4 6 O 2.2419076698205034
292 10 1 7 O 1.6368622422183243
292 10 2 11 O 1.9404455673890983
292 10 3 5 O 1.9571604430909593
292 10 4 12 O 2.0280123273787067
293 0 1 12 O 1.7604488064127284
293 0 2 8 O 1.808449335757018
293 0 3 6 O 1.9303810504664616
293 0 4 14 O 1.9626410777317385
293 1 1 4 O 1.818452638921344
293 1 2 3 O 1.8211394784584731
293 1 3 6 O 1.8213294594883156
293 1 4 14 O 1.8647675458351372
293 2 1 5 O 1.7399597696498619
293 2 2 11 O 1.8266299570520572
293 2 3 4 O 1.9313552236706744
293 2 4 14 O 2.0915393852375814
293 9 1 13 O 1.639785656724683
293 9 2 3 O 1.8731412119752209
293 9 3 8 O 2.0308633632029505
293 9 4 6 O 2.2440655070652458
293 10 1 7 O 1.642793961517999
293 10 2 11 O 1.9392145317112286
293 10 3 5 O 1.962477515794767
293 10 4 12 O 2.0289768357475153
294 0 1 12 O 1.761191074244927
294 0 2 8 O 1.8046320954698774
294 0 3 6 O 1.9283389224926202
294 0 4 14 O 1.9560690171872768
294 1 1 4 O 1.8109298716405338
294 1 2 6 O 1.822175897107631
294 1 3 3 O 1.8291599164643864
294 1 4 14 O 1.8693020087722583
294 2 1 5 O 1.7350184437060026
294 2 2 11 O 1.825599079754369
294 2 3 4 O 1.9261609486229339
294 2 4 14 O 2.0957349546161606
294 9 1 13 O 1.641506015828148
294 9 2 3 O 1.868626768512107
294 9 3 8 O 2.0362639809219236
294 9 4 6 O 2.247190468117912
294 10 1 7 O 1.6469772311723077
294 10 2 11 O 1.9371615833481728
294 10 3 5 O 1.9692206580269263
294 10 4 12 O 2.029961083370812
295 0 1 12 O 1.760711787885797
295 0 2 8 O 1.8014066725756295
295 0 3 6 O 1.9264438740850978
295 0 4 14 O 1.9504743012918677
295 1 1 4 O 1.8036743054110405
295 1 2 6 O 1.8230298955310635
295 1 3 3 O 1.838340012076112
295 1 4 14 O 1.8751917235312234
295 2 1 5 O 1.729923408709183
295 2 2 11 O 1.8227051324885217
295 2 3 4 O 1.921941986637474
295 2 4 14 O 2.097940418601062
295 9 1 13 O 1.642534017912567
295 9 2 3 O 1.862820710642868
295 9 3 8 O 2.0413654743822818
295 9 4 6 O 2.2512851885089993
295 10 1 7 O 1.6511623178839812
295 10 2 11 O 1.934763293015453
295 10 3 5 O 1.9766340075997884
295 10 4 12 O 2.0302376708159073
296 0 1 12 O 1.7618930160483637
296 0 2 8 O 1.7993006974933345
296 0 3 6 O 1.9248849316257841
296 0 4 14 O 1.9430115799963725
296 1 1 4 O 1.7965681172724848
296 1 2 6 O 1.823981907805009
296 1 3 3 O 1.8461102350618177
296 1 4 14 O 1.8807881326720455
296 2 1 5 O 1.7253338807314949
296 2 2 11 O 1.819217963851501
296 2 3 4 O 1.9171324941171908
296 2 4 14 O 2.1004390017327332
296 9 1 13 O 1.6429549598208713
296 9 2 3 O 1.8592874979410796
296 9 3 8 O 2.044849138689698
296 9 4 6 O 2.254739231042029
296 10 1 7 O 1.654333098260444
296 10 2 11 O 1.933529673938313
296 10 3 5 O 1.9828232397266279
296 10 4 12 O 2.0295837011564717
297 0 1 12 O 1.7635452928688846
297 0 2 8 O 1.7934148990124956
297 0 3 6 O 1.9227121469424382
297 0 4 14 O 1.936595982645838
297 1 1 4 O 1.7907397912594671
297 1 2 6 O 1.8248435549383404
297 1 3 3 O 1.8519640925244745
297 1 4 14 O 1.8872164687708721
297 2 1 5 O 1.720380771806056
297 2 2 11 O 1.8159939427211758
297 2 3 4 O 1.9136919814850037
297 2 4 14 O 2.104095054887017
297 9 1 13 O 1.6428624409852455
297 9 2 3 O 1.855901937064564
297 9 3 8 O 2.0477524264422198
297 9 4 6 O 2.2579107599725905
297 10 1 7 O 1.6557348821595808
297 10 2 11 O 1.9311626032004658
297 10 3 5 O 1.9904936573624141
297 10 4 12 O 2.0292651379255497
298 0 1 12 O 1.7636235425963218
298 0 2 8 O 1.7895848680629818
298 0 3 6 O 1.920562938307412
298 0 4 14 O 1.9292146070357232
298 1 1 4 O 1.7855562158610412
298 1 2 6 O 1.826752583137629
298 1 3 3 O 1.8578188824532922
298 1 4 14 O 1.893354166552048
298 2 1 5 O 1.716198415102403
298 2 2 11 O 1.8126513729893012
298 2 3 4 O 1.90954654303057
298 2 4 14 O 2.106329746264815
298 9 1 13 O 1.6436173520622128
298 9 2 3 O 1.854466500101849
298 9 3 8 O 2.0493467251785384
298 9 4 6 O 2.2623452433260494
298 10 1 7 O 1.6550350449461786
298 10 2 11 O 1.9302608631995832
298 10 3 5 O 1.9972503598697886
298 10 4 12 O 2.0293077637460515
299 0 1 12 O 1.7654036365658705
